,SEASON,PLAYER_ID,PLAYER,GP,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS_x,NBA_FANTASY_PTS,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,HOW_ACQUIRED,TEAM_ID,TEAM_NAME,GP_TEAM,FGM_TEAM,FGA_TEAM,FG3M_TEAM,FG3A_TEAM,FTM_TEAM,FTA_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,TOV_TEAM,STL_TEAM,BLK_TEAM,PF_TEAM,PTS_TEAM,PLUS_MINUS_y,PPG,PACE,uPER,aPER,nPER
57,2023,1630230,Naji Marshall,66,41,25,1257.1233333333332,170,367,58,150,68,86,53,187,240,128,65,49,12,91,466,205,1064.0,F,6-6,220,"JAN 24, 1998",26.0,3,Xavier,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,7.0606060606060606,98.7,9.318181818181818,9.360634460102546,13.357396354756693
58,2023,1630700,Dyson Daniels,61,34,27,1358.525,139,311,42,135,34,53,62,174,236,164,59,85,25,101,354,71,1154.2,G,6-7,199,"MAR 17, 2003",21.0,1,NBA G League Ignite,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,5.80327868852459,98.7,10.065573770491802,10.111431450385059,14.428765290687995
59,2023,1627742,Brandon Ingram,64,38,26,2102.68,500,1017,86,242,246,307,43,281,324,363,163,50,40,145,1332,175,2372.3,F,6-8,190,"SEP 02, 1997",26.0,7,Duke,Traded from LAL on 07/06/19,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,20.8125,98.7,21.375,21.472382218844984,30.640564077191875
60,2023,1630631,Jose Alvarado,56,38,18,1028.37,142,345,78,207,35,52,25,103,128,117,40,59,15,89,397,240,908.1,G,6-0,179,"APR 12, 1998",26.0,2,Georgia Tech,Signed on 08/18/21,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,7.089285714285714,98.7,8.142857142857142,8.179955130988565,11.672595838930238
61,2023,202685,Jonas Valančiūnas,82,49,33,1924.8316666666667,402,719,37,120,161,205,186,535,721,173,111,33,68,218,1002,158,2318.7,C,6-11,265,"MAY 06, 1992",32.0,11,Lietuvos rytas Vilnius,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,12.21951219512195,98.7,18.597560975609756,18.682289478669862,26.659170000124153
62,2023,1626204,Larry Nance Jr.,61,34,27,1216.1383333333333,138,241,27,65,47,61,94,213,307,113,49,61,19,98,350,71,1078.9,F-C,6-8,245,"JAN 01, 1993",31.0,8,Wyoming,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,5.737704918032787,98.7,11.21311475409836,11.264200508246548,16.073738532297376
63,2023,1641722,Jordan Hawkins,67,38,29,1160.58,174,456,109,298,67,80,29,119,148,70,40,19,7,72,524,12,844.6,G,6-5,190,"APR 29, 2002",22.0,R,Connecticut,#14 Pick in 2023 Draft,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,7.82089552238806,98.7,6.462686567164179,6.492129877461729,9.26411049693573
64,2023,1630530,Trey Murphy III,57,35,22,1690.265,275,621,169,445,123,151,42,238,280,124,34,51,28,70,842,265,1567.0,F,6-8,206,"JUN 18, 2000",24.0,2,Virginia,Draft Rights Traded from MEM on 08/07/21,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,14.771929824561404,98.7,16.087719298245613,16.161013230475714,23.06137048017642
65,2023,1630604,E.J. Liddell,8,3,5,23.083333333333332,1,6,0,5,2,2,0,5,5,1,2,2,2,2,4,-4,21.5,F,6-6,240,"DEC 18, 2000",23.0,R,Ohio State,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,0.5,98.7,0.875,0.8789864066193853,1.254292096727153
66,2023,1630346,Matt Ryan,28,14,14,390.385,49,113,41,91,13,14,6,34,40,18,19,6,1,32,152,13,229.0,F,6-6,215,"APR 17, 1997",27.0,2,Tennessee-Chattanooga,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,5.428571428571429,98.7,4.75,4.771640493076664,6.809014239375974
67,2023,203469,Cody Zeller,43,26,17,319.70666666666665,26,62,1,3,23,38,48,64,112,39,16,9,5,45,76,46,294.9,F-C,6-11,240,"OCT 05, 1992",31.0,10,Indiana,,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,1.7674418604651163,98.7,4.046511627906977,4.064947103037158,5.800580061940853
68,2023,1630526,Jeremiah Robinson-Earl,39,22,17,334.31333333333333,45,95,13,39,12,16,23,53,76,21,16,10,4,24,115,-22,263.7,F,6-8,240,"NOV 03, 2000",23.0,2,Villanova,Signed on 11/03/23,1610612740,New Orleans Pelicans,82,3484,7165,1023,2673,1445,1873,852,2753,3605,2210,1067.0,684,378,1508,9436,362.0,2.948717948717949,98.7,4.0,4.01822357311719,5.7339067278955556
69,2023,1641847,Andrew Funk,5,3,2,13.4,0,4,0,3,0,0,0,0,0,0,0,1,1,0,0,4,6.0,G,6-5,200,"SEP 21, 1999",24.0,R,Penn State,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,0.0,96.94,-0.4,-0.4091176672856063,-0.5838009016332695
70,2023,1629632,Coby White,79,37,42,2881.3566666666666,541,1209,209,556,218,260,44,314,358,405,166,53,18,186,1509,-35,2593.1,G,6-5,195,"FEB 16, 2000",24.0,4,North Carolina,#7 Pick in 2019 Draft,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,19.10126582278481,96.94,18.569620253164558,18.992899300885583,27.102402616962227
71,2023,203083,Andre Drummond,79,37,42,1351.2516666666668,267,480,0,3,129,218,265,443,708,37,81,73,48,140,663,26,1850.1,C,6-11,279,"AUG 10, 1993",30.0,11,Connecticut,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,8.39240506329114,96.94,14.50632911392405,14.836988819914707,21.17202004024452
72,2023,1628975,Jevon Carter,72,35,37,1003.6016666666667,138,365,77,234,4,7,11,49,60,94,36,37,16,71,357,27,693.0,G,6-1,200,"SEP 14, 1995",28.0,5,West Virginia,Signed on 07/10/23,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,4.958333333333333,96.94,4.138888888888889,4.233231418441343,6.040717662733136
73,2023,1627936,Alex Caruso,71,34,37,2040.3433333333332,253,541,136,333,73,96,62,211,273,247,102,120,70,181,715,4,1881.1,G,6-5,186,"FEB 28, 1994",30.0,6,Texas A&M,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,10.070422535211268,96.94,14.253521126760564,14.57841828496597,20.803046213129182
74,2023,203897,Zach LaVine,25,10,15,871.8616666666667,170,376,59,169,88,103,8,121,129,98,52,21,8,57,487,-92,823.8,G,6-5,200,"MAR 10, 1995",29.0,9,UCLA,Traded from MIN on 06/22/17,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,19.48,96.94,18.8,19.228530362423495,27.438642376763667
75,2023,202696,Nikola Vučević,76,36,40,2609.5016666666666,586,1211,92,313,106,129,210,591,801,254,120,50,60,190,1370,-180,2922.2,C,6-10,260,"OCT 24, 1990",33.0,12,Southern California,Traded from ORL on 03/25/21,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,18.026315789473685,96.94,23.25,23.77996441097586,33.93342740743378
76,2023,201942,DeMar DeRozan,79,37,42,2988.568333333333,650,1355,75,225,522,612,43,297,340,421,135,90,45,161,1897,-62,3206.5,G-F,6-6,220,"AUG 07, 1989",34.0,14,Southern California,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,24.0126582278481,96.94,23.582278481012658,24.11981690357862,34.41838859945509
77,2023,1630245,Ayo Dosunmu,76,37,39,2212.4683333333332,360,719,119,295,85,105,54,162,216,242,103,68,36,166,924,-158,1755.2,G,6-5,200,"JAN 17, 2000",24.0,2,Illinois,#38 Pick in 2021 Draft,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,12.157894736842104,96.94,13.210526315789474,13.51164927482726,19.280792935519823
78,2023,1628470,Torrey Craig,53,22,31,1048.6016666666667,108,251,60,153,27,36,69,148,217,58,32,30,21,110,303,-181,771.4,F,6-5,221,"DEC 19, 1990",33.0,6,South Carolina Upstate,Signed on 07/15/23,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,5.716981132075472,96.94,8.39622641509434,8.58761141236296,12.254311378622871
79,2023,1641763,Julian Phillips,40,20,20,322.55,32,77,12,38,13,19,12,24,36,13,10,7,7,40,89,-4,183.7,F,6-8,198,"NOV 05, 2003",20.0,R,Tennessee,Draft Rights Traded from WAS on 06/28/23,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,2.225,96.94,2.275,2.326856732686885,3.32036762803922
80,2023,1641931,Onuralp Bitim,23,11,12,267.9916666666667,32,84,12,44,4,5,6,26,32,13,10,3,2,24,80,-45,142.9,F,6-6,215,"MAR 31, 1999",25.0,R,Bursaspor,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,3.4782608695652173,96.94,2.9130434782608696,2.979443881319089,4.251593522764027
81,2023,1641766,Adama Sanogo,9,3,6,65.76166666666667,14,27,0,0,8,12,19,17,36,0,5,1,0,5,36,34,77.2,F,6-9,245,"FEB 12, 2002",22.0,R,Connecticut,Signed on 07/10/23,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,4.0,96.94,5.666666666666667,5.795833619879422,8.270512773137984
82,2023,1629750,Javonte Green,9,5,4,230.4,45,75,10,27,10,13,20,47,67,5,7,10,8,19,110,28,244.9,G,6-5,205,"JUL 23, 1993",30.0,4,Radford,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,12.222222222222221,96.94,17.77777777777778,18.183007434915833,25.94670673925642
83,2023,1631207,Dalen Terry,59,27,32,680.71,69,157,17,74,25,43,29,84,113,81,32,27,18,81,180,36,540.1,F,6-7,195,"JUL 12, 2002",21.0,1,Arizona,#18 Pick in 2022 Draft,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,3.0508474576271185,96.94,4.762711864406779,4.871273919798956,6.951188701650369
84,2023,1630172,Patrick Williams,43,19,24,1174.085,159,359,59,148,52,66,46,120,166,66,57,40,33,87,429,-14,889.2,F,6-7,215,"AUG 26, 2001",22.0,3,Florida State,#4 Pick in 2020 Draft,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,9.976744186046512,96.94,10.767441860465116,11.01287674146719,15.715105666058356
85,2023,1630929,Henri Drell,4,2,2,29.916666666666668,4,10,2,6,1,2,1,3,4,4,2,2,1,6,11,6,28.8,F,6-9,220,"APR 25, 2000",24.0,R,Victoria Libertas,,1610612741,Chicago Bulls,82,3448,7339,941,2630,1369,1731,916,2677,3593,2048,1004.0,638,394,1541,9206,-118.0,2.75,96.94,3.25,3.3240810466955506,4.743382325770314
86,2023,203957,Danté Exum,55,36,19,1087.6216666666667,161,302,53,108,53,68,25,124,149,157,49,22,5,85,428,239,874.3,G,6-5,214,"JUL 13, 1995",28.0,6,Australian Institute of Sport,Signed on 07/14/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,7.781818181818182,100.6,10.10909090909091,9.96334984035183,14.217456456175224
87,2023,1630314,Brandon Williams,17,10,7,112.87,20,54,3,15,11,17,4,9,13,17,7,1,1,4,54,-57,94.1,G,6-1,190,"NOV 22, 1999",24.0,1,Arizona,Signed on 12/28/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,3.176470588235294,100.6,2.2941176470588234,2.261043737574553,3.2264540942124262
88,2023,1630702,Jaden Hardy,73,44,29,989.2133333333334,195,479,81,224,59,76,20,111,131,109,62,22,4,80,530,-126,866.7,G,6-3,198,"JUL 05, 2002",21.0,1,NBA G League Ignite,Draft Rights Traded from SAC on 06/24/22,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,7.260273972602739,100.6,5.931506849315069,5.845993309549099,8.342089423076105
89,2023,1641726,Dereck Lively II,55,35,20,1294.2816666666668,221,296,0,2,41,81,135,243,378,60,50,36,77,144,483,144,1315.6,C,7-1,230,"FEB 12, 2004",20.0,R,Duke,Draft Rights Traded from OKC on 07/06/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,8.781818181818181,100.6,15.8,15.572214049039102,22.2211684539861
90,2023,203939,Dwight Powell,63,38,25,836.3033333333333,72,106,1,3,63,89,97,117,214,84,32,26,20,113,208,3,696.8,F-C,6-10,240,"JUL 20, 1991",32.0,9,Stanford,Traded from BOS on 12/18/14,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,3.3015873015873014,100.6,7.301587301587301,7.196321541649574,10.26897477278843
91,2023,1630182,Josh Green,57,32,25,1504.72,179,374,72,187,39,57,40,144,184,130,60,47,9,107,469,-100,992.8,G,6-5,200,"NOV 16, 2000",23.0,3,Arizona,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,8.228070175438596,100.6,9.929824561403509,9.786667945543117,13.965335715030125
92,2023,1630639,A.J. Lawson,42,27,15,310.9,54,121,13,50,15,23,14,36,50,20,14,10,3,22,136,18,251.0,G,6-6,179,"JUL 15, 2000",23.0,1,South Carolina,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,3.238095238095238,100.6,3.0952380952380953,3.0506145665688416,4.353152349334226
93,2023,203501,Tim Hardaway Jr.,79,49,30,2120.3283333333334,392,976,211,597,144,169,22,232,254,139,69,42,6,106,1139,13,1727.3,G-F,6-5,205,"MAR 16, 1992",32.0,10,Michigan,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,14.417721518987342,100.6,11.417721518987342,11.253114142151315,16.057918559121504
94,2023,202681,Kyrie Irving,58,39,19,2029.6083333333333,562,1131,173,421,190,210,44,246,290,299,106,74,28,112,1487,277,2483.5,G,6-2,195,"MAR 23, 1992",32.0,12,Duke,Traded from BKN on 02/06/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,25.637931034482758,100.6,25.56896551724138,25.200342028290038,35.96027151599889
95,2023,1641788,Alex Fudge,4,1,3,14.466666666666667,1,6,0,2,2,2,2,0,2,0,1,0,0,1,4,-20,5.4,F,6-8,200,"MAY 06, 2003",21.0,R,Florida,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,1.0,100.6,0.0,0.0,0.0
96,2023,1641765,Olivier-Maxence Prosper,40,24,16,336.21166666666664,40,104,13,45,28,41,25,54,79,22,8,7,4,20,121,-86,273.8,F,6-7,230,"JUL 03, 2002",21.0,R,Marquette,Draft Rights Traded from SAC on 07/06/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,3.025,100.6,3.7,3.6466577203446,5.203691346819529
97,2023,1629655,Daniel Gafford,45,9,36,1191.785,203,294,0,0,84,119,131,230,361,69,46,44,97,147,490,-187,1403.7,F-C,6-10,234,"OCT 01, 1998",25.0,4,Arkansas,Traded from WAS on 02/08/24,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,10.88888888888889,100.6,19.755555555555556,19.470743023341438,27.784273917853223
98,2023,1629023,P.J. Washington,44,9,35,1285.5716666666667,227,509,79,244,67,94,53,179,232,97,66,38,32,112,600,-289,1167.9,F,6-7,230,"AUG 23, 1998",25.0,4,Kentucky,Traded from CHA on 02/08/24,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,13.636363636363637,100.6,14.181818181818182,13.97736128682451,19.94535258240409
99,2023,1630535,Greg Brown III,6,3,3,39.74333333333333,5,11,1,3,4,9,3,6,9,4,4,0,4,5,15,-9,39.8,F,6-7,206,"SEP 01, 2001",22.0,2,Texas,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,2.5,100.6,2.8333333333333335,2.792485641705324,3.9848086890059458
100,2023,1628467,Maxi Kleber,43,27,16,871.4116666666666,63,146,32,92,33,47,30,113,143,68,28,17,30,79,191,124,577.6,F,6-10,240,"JAN 29, 1992",32.0,6,Bayern Munich,Signed on 07/12/17,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,4.441860465116279,100.6,7.534883720930233,7.42625456562948,10.59708357240432
101,2023,1627884,Derrick Jones Jr.,76,47,29,1782.8566666666666,239,495,82,239,97,136,82,168,250,75,65,53,51,121,657,55,1316.5,F,6-6,210,"FEB 15, 1997",27.0,7,UNLV,,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,8.644736842105264,100.6,9.552631578947368,9.414912891074607,13.43485034776308
102,2023,1629029,Luka Dončić,70,46,24,2624.04,804,1652,284,744,478,608,59,588,647,686,282,99,38,149,2370,319,4304.4,F-G,6-7,230,"FEB 28, 1999",25.0,5,Real Madrid,Draft Rights Traded from ATL on 06/21/18,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,33.857142857142854,100.6,36.857142857142854,36.32577960806589,51.83599874437986
103,2023,202693,Markieff Morris,26,15,11,216.38833333333332,23,68,15,42,5,6,4,35,39,16,12,5,3,12,66,-57,148.8,F,6-9,245,"SEP 02, 1989",34.0,12,Kansas,Traded from BKN on 02/06/23,1610612742,Dallas Mavericks,82,3535,7352,1197,3242,1397,1842,797,2724,3521,2106,1027.0,563,406,1500,9664,181.0,2.5384615384615383,100.6,2.730769230769231,2.6914001886119188,3.84056222062564
104,2023,1631128,Christian Braun,82,57,25,1655.565,222,483,63,164,93,134,79,227,306,132,55,42,35,137,600,-13,1341.2,G,6-6,220,"APR 17, 2001",23.0,1,Kansas,#21 Pick in 2022 Draft,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,7.317073170731708,97.43,9.24390243902439,9.407059894575134,13.423644313891865
105,2023,1629008,Michael Porter Jr.,81,57,24,2564.605,522,1079,220,554,92,110,106,459,565,122,92,42,53,148,1356,472,2410.0,F,6-10,218,"JUN 29, 1998",26.0,4,Missouri,#14 Pick in 2018 Draft,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,16.74074074074074,97.43,18.160493827160494,18.48103160694879,26.371979941207602
106,2023,1631124,Julian Strawther,50,34,16,545.415,82,222,41,138,22,31,5,56,61,47,23,17,7,54,227,-103,419.7,G,6-6,205,"APR 18, 2002",22.0,R,Gonzaga,Draft Rights Traded from IND on 06/23/23,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,4.54,97.43,3.74,3.8060120428341717,5.431086066206276
107,2023,1641816,Hunter Tyson,18,14,4,47.97666666666667,8,20,4,14,0,0,1,8,9,2,2,1,0,10,20,8,34.8,F,6-8,215,"JUN 13, 2000",24.0,R,Clemson,Draft Rights Traded from OKC on 06/23/23,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,1.1111111111111112,97.43,1.0,1.0176502788326662,1.4521620497877743
108,2023,203484,Kentavious Caldwell-Pope,76,54,22,2401.7566666666667,270,587,125,308,101,113,31,152,183,183,75,98,42,151,766,572,1605.1,G,6-5,204,"FEB 18, 1993",31.0,10,Georgia,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,10.078947368421053,97.43,11.421052631578947,11.622637395088871,16.585219200207735
109,2023,201599,DeAndre Jordan,36,24,12,395.71666666666664,58,93,0,0,26,53,54,103,157,26,23,6,16,56,142,-88,412.4,C,6-11,265,"JUL 21, 1988",35.0,15,Texas A&M,Signed on 07/11/22,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,3.9444444444444446,97.43,7.277777777777778,7.4062325848377375,10.56851269567769
110,2023,202704,Reggie Jackson,82,57,25,1816.82,326,756,102,284,79,98,33,122,155,308,106,44,12,149,833,79,1543.0,G,6-2,208,"APR 16, 1990",34.0,12,Boston College,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,10.158536585365853,97.43,9.71951219512195,9.891064295483353,14.114306752205563
111,2023,1631212,Peyton Watson,80,56,24,1487.8366666666666,208,447,45,152,71,106,56,202,258,86,58,42,88,143,532,-69,1302.6,G,6-7,200,"SEP 11, 2002",21.0,1,UCLA,Draft Rights Traded from OKC on 06/23/22,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,6.65,97.43,8.425,8.573703599165214,12.234465269462
112,2023,203200,Justin Holiday,58,38,20,862.0133333333333,88,194,55,136,3,4,9,62,71,67,14,36,9,69,234,55,540.7,F-G,6-6,180,"APR 05, 1989",35.0,10,Washington,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,4.0344827586206895,97.43,5.103448275862069,5.193525560939125,7.411033909261746
113,2023,1630296,Braxton Key,20,14,6,59.983333333333334,7,17,2,5,6,8,3,15,18,9,1,2,1,5,22,-11,65.1,F,6-8,225,"FEB 14, 1997",27.0,2,Virginia,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,1.1,97.43,1.95,1.9844180437236991,2.83171599708616
114,2023,203999,Nikola Jokić,79,55,24,2736.5333333333333,822,1411,83,231,358,438,223,753,976,708,237,108,68,194,2085,682,4609.2,C,6-11,284,"FEB 19, 1995",29.0,8,Mega Basket,#41 Pick in 2014 Draft,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,26.39240506329114,97.43,38.46835443037975,39.147331612309785,55.86228442158287
115,2023,1631221,Collin Gillespie,24,15,9,225.365,32,69,15,38,8,12,1,20,21,27,14,13,0,24,87,15,177.7,G,6-1,195,"JUN 25, 1999",25.0,R,Villanova,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,3.625,97.43,3.875,3.943394830476582,5.6271279429276255
116,2023,1630192,Zeke Nnaji,58,41,17,576.12,69,149,6,23,42,62,61,64,125,32,27,15,38,81,186,-168,516.0,F-C,6-9,240,"JAN 09, 2001",23.0,3,Arizona,#22 Pick in 2020 Draft,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,3.206896551724138,97.43,4.637931034482759,4.719791810448056,6.735027437808816
117,2023,1629618,Jalen Pickett,27,20,7,121.78833333333333,15,35,9,25,3,4,1,13,14,21,9,4,0,13,42,-1,93.3,G,6-2,202,"OCT 22, 1999",24.0,R,Penn State,Draft Rights Traded from IND on 06/23/23,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,1.5555555555555556,97.43,1.8888888888888888,1.9222283044617028,2.74297276071024
118,2023,1627750,Jamal Murray,59,44,15,1861.37,474,986,145,341,157,184,42,200,242,384,125,57,39,104,1250,311,2279.4,G,6-4,215,"FEB 23, 1997",27.0,6,Kentucky,#7 Pick in 2016 Draft,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,21.1864406779661,97.43,22.16949152542373,22.56078923242589,32.193694256312014
119,2023,1630643,Jay Huff,20,16,4,49.325,9,15,3,9,2,2,2,9,11,2,1,2,3,9,23,-9,53.2,C,7-1,240,"AUG 25, 1997",26.0,2,Virginia,,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,1.15,97.43,1.7,1.7300054740155326,2.4686754846392165
120,2023,203932,Aaron Gordon,73,49,24,2296.81,398,716,40,138,177,269,174,297,471,259,105,56,45,142,1013,423,2164.7,F,6-8,235,"SEP 16, 1995",28.0,9,Arizona,Traded from ORL on 03/25/21,1610612743,Denver Nuggets,82,3610,7279,958,2560,1240,1628,881,2762,3643,2415,1036.0,585,456,1489,9418,431.0,13.876712328767123,97.43,18.205479452054796,18.52681124066594,26.4373063584651
121,2023,1627780,Gary Payton II,44,27,17,679.9,103,183,20,55,14,23,46,67,113,48,27,39,18,77,240,83,591.6,G,6-2,195,"DEC 01, 1992",31.0,7,Oregon State,Traded from POR on 02/09/23,1610612744,Golden State Warriors,82,3582,7515,1211,3191,1282,1644,996,2834,3830,2402,1174.0,572,377,1598,9657,214.0,5.454545454545454,99.91,7.7727272727272725,7.713575399677892,11.007083372922315
